ListingID,City,PropertyType,BHK,Bathrooms,Balconies,Furnishing,CarpetArea_sqft,Floor,TotalFloors,BuildingType,YearBuilt,AgeYears,Facing,Price_INR
HP00871,Delhi NCR,Apartment,3,4,1,Furnished,1879,5,11,Gated Community,2025,0,South-West,27580000
HP00497,MMR,Penthouse,2,3,1,Semi-Furnished,997,6,24,High Rise,2017,8,South,33800000
HP01861,Kolkata,Penthouse,4,5,2,Semi-Furnished,2340,4,21,High Rise,2016,9,South,37430000
HP01077,Kolkata,Independent House,4,5,1,Semi-Furnished,1680,2,2,Standalone Building,2019,6,North-East,19320000
HP02174,Delhi NCR,Studio,0,2,1,Unfurnished,390,1,2,Standalone Building,2016,9,North-East,3790000
HP00331,Chennai,Row House,3,4,2,Semi-Furnished,1843,2,2,Standalone Building,2021,4,North,27750000
HP01100,Kolkata,Apartment,3,4,2,Unfurnished,1425,6,18,High Rise,2025,0,North-West,16480000
HP01064,Pune,Villa,2,3,1,Unfurnished,1020,0,2,Low Rise,2022,3,West,17480000
HP00511,Delhi NCR,Villa,4,4,1,Semi-Furnished,1775,1,5,Standalone Building,2011,14,South-West,25240000
HP02225,Hyderabad,Apartment,2,3,2,Semi-Furnished,702,0,3,Low Rise,2012,13,South,8140000
HP00790,Bengaluru,Apartment,2,2,3,Semi-Furnished,867,2,7,Mid Rise,2011,14,North-East,9800000
HP02290,Delhi NCR,Apartment,2,2,1,Semi-Furnished,893,2,25,High Rise,2013,12,East,9670000
HP00182,Hyderabad,Apartment,1,2,1,Semi-Furnished,593,7,9,Mid Rise,2023,2,West,6460000
HP00514,Kolkata,Apartment,3,3,1,Unfurnished,1538,11,12,Gated Community,2024,1,South-West,18080000
HP00385,Hyderabad,Apartment,2,3,1,Semi-Furnished,809,7,8,Gated Community,2023,2,North,9360000
HP02111,Chennai,Apartment,2,3,3,Unfurnished,859,18,38,High Rise,1996,29,North,9820000
HP00763,Hyderabad,Villa,5,6,3,Unfurnished,3432,9,10,Gated Community,2012,13,West,47690000
HP01854,MMR,Apartment,3,3,1,Semi-Furnished,1192,1,10,Gated Community,2010,15,South-East,31410000
HP00359,Pune,Apartment,4,4,1,Unfurnished,1587,1,3,Low Rise,2021,4,North-West,19640000
HP00066,Pune,Independent House,4,4,1,Unfurnished,2397,1,2,Standalone Building,2018,7,West,30420000
HP01942,Ahmedabad,Apartment,3,3,1,Unfurnished,1856,9,11,Mid Rise,2011,14,North,11010000
HP02177,Hyderabad,Apartment,3,3,2,Semi-Furnished,1187,12,23,High Rise,2016,9,South-East,12010000
HP01983,MMR,Apartment,3,4,1,Semi-Furnished,1471,12,12,Mid Rise,2010,15,South,38200000
HP01570,Ahmedabad,Independent House,3,3,1,Furnished,1504,3,5,Low Rise,2007,18,North-West,9650000
HP01454,Hyderabad,Apartment,3,3,3,Semi-Furnished,1540,1,4,Low Rise,2025,0,West,18910000
HP01958,Ahmedabad,Apartment,2,2,1,Unfurnished,827,2,5,Standalone Building,1993,32,South-West,5520000
HP00057,Hyderabad,Apartment,2,3,1,Unfurnished,992,2,2,Standalone Building,2019,6,North-West,11430000
HP01867,Pune,Penthouse,3,3,1,Unfurnished,1039,7,29,High Rise,2010,15,North-East,15400000
HP01538,Ahmedabad,Studio,0,2,0,Unfurnished,353,9,15,High Rise,2024,1,North-East,3180000
HP00280,MMR,Independent House,3,3,2,Unfurnished,1237,0,2,Low Rise,2018,7,North,27030000
HP02301,Bengaluru,Apartment,1,2,2,Furnished,674,11,39,High Rise,2019,6,South,10310000
HP02255,Delhi NCR,Apartment,1,1,1,Semi-Furnished,497,7,9,Mid Rise,2013,12,North-West,6280000
HP01931,MMR,Apartment,2,3,1,Furnished,1181,1,10,Gated Community,2022,3,South-East,23350000
HP01170,Kolkata,Apartment,1,2,2,Unfurnished,717,2,3,Standalone Building,2017,8,East,8160000
HP02364,Hyderabad,Apartment,4,5,3,Semi-Furnished,2171,2,2,Standalone Building,2001,24,South,22550000
HP01680,Hyderabad,Apartment,3,3,2,Unfurnished,1094,17,29,High Rise,1993,32,South,11440000
HP01542,Delhi NCR,Row House,2,3,2,Furnished,866,3,6,Gated Community,2009,16,North-West,10910000
HP00261,Hyderabad,Villa,6,6,2,Unfurnished,2351,0,1,Bungalow,2014,11,North,27830000
HP00969,Bengaluru,Villa,4,4,1,Semi-Furnished,1975,2,10,Gated Community,2021,4,South-West,31520000
HP02049,Chennai,Apartment,3,3,1,Unfurnished,1372,11,11,Mid Rise,2003,22,South-East,19350000
HP01360,Bengaluru,Apartment,4,5,1,Unfurnished,2207,6,7,Mid Rise,2020,5,East,25040000
HP00782,Chennai,Apartment,1,2,2,Furnished,789,3,5,Standalone Building,2011,14,North,10100000
HP01596,Chennai,Apartment,4,5,1,Unfurnished,2441,1,8,Gated Community,2006,19,South,26820000
HP00705,Ahmedabad,Studio,0,1,1,Semi-Furnished,466,9,9,Mid Rise,2025,0,North,3150000
HP01460,Bengaluru,Apartment,2,2,2,Furnished,864,16,27,High Rise,2018,7,North-East,10800000
HP00493,Chennai,Row House,3,3,1,Semi-Furnished,1442,0,3,Bungalow,2021,4,North-West,23110000
HP01407,MMR,Apartment,2,3,2,Unfurnished,1046,3,6,Mid Rise,2012,13,South,21080000
HP01828,Bengaluru,Penthouse,5,6,3,Unfurnished,2271,7,27,High Rise,2023,2,South-West,44850000
HP02042,Hyderabad,Apartment,2,2,2,Unfurnished,1254,35,38,High Rise,2016,9,North-West,14150000
HP00811,Delhi NCR,Apartment,3,4,3,Unfurnished,1175,3,10,Mid Rise,2009,16,North-East,14240000
HP01117,Pune,Penthouse,5,5,1,Unfurnished,2267,19,36,High Rise,2009,16,East,35510000
HP00757,Pune,Apartment,2,3,2,Unfurnished,777,4,17,High Rise,2012,13,West,9660000
HP01655,Bengaluru,Row House,3,4,3,Semi-Furnished,1703,0,4,Standalone Building,2024,1,South,26250000
HP01486,Ahmedabad,Apartment,3,4,2,Furnished,1058,4,6,Gated Community,2003,22,South-West,7790000
HP00267,Ahmedabad,Studio,0,1,1,Furnished,412,8,11,Mid Rise,2016,9,North-West,2520000
HP01031,Bengaluru,Row House,1,2,3,Unfurnished,662,6,11,Gated Community,2017,8,North-West,10330000
HP01568,MMR,Apartment,1,2,3,Furnished,610,1,5,Standalone Building,2015,10,West,13190000
HP02254,Kolkata,Penthouse,5,5,1,Semi-Furnished,1978,2,15,High Rise,2011,14,North-West,32050000
HP01605,Kolkata,Villa,3,3,3,Semi-Furnished,1587,2,5,Standalone Building,2011,14,South-East,22960000
HP00128,Ahmedabad,Apartment,2,2,1,Unfurnished,771,4,5,Standalone Building,2008,17,West,5680000
HP01857,Bengaluru,Independent House,3,4,1,Semi-Furnished,1469,0,1,Bungalow,2013,12,North-East,19490000
HP01647,Kolkata,Apartment,2,3,1,Semi-Furnished,1080,7,31,High Rise,2003,22,South,12710000
HP00712,MMR,Apartment,2,3,2,Semi-Furnished,1284,2,4,Standalone Building,2018,7,South-East,35190000
HP01619,Delhi NCR,Villa,4,5,1,Unfurnished,1634,0,3,Low Rise,2014,11,West,27010000
HP00195,MMR,Penthouse,4,5,1,Unfurnished,2533,21,25,High Rise,1999,26,East,79500000
HP01335,Chennai,Apartment,1,2,1,Furnished,639,7,7,Mid Rise,2016,9,North,7520000
HP02041,Hyderabad,Villa,4,5,1,Unfurnished,2414,0,2,Bungalow,2019,6,North-West,32900000
HP02074,Chennai,Villa,4,4,1,Semi-Furnished,2006,2,5,Low Rise,2006,19,West,31030000
HP01219,MMR,Independent House,3,4,1,Furnished,1604,0,1,Bungalow,2022,3,West,44720000
HP00448,Chennai,Apartment,2,2,1,Unfurnished,1265,5,8,Mid Rise,2021,4,West,16620000
HP01138,Delhi NCR,Villa,5,5,1,Unfurnished,2908,0,1,Bungalow,2025,0,North-East,44660000
HP02244,MMR,Apartment,1,2,3,Furnished,685,1,6,Mid Rise,2023,2,South-East,19560000
HP00776,Ahmedabad,Apartment,2,2,2,Semi-Furnished,992,9,9,Mid Rise,2015,10,South-West,6690000
HP01886,MMR,Apartment,2,2,1,Furnished,1050,4,9,Mid Rise,2007,18,West,21140000
HP01362,Ahmedabad,Penthouse,3,3,1,Unfurnished,1650,6,32,High Rise,2005,20,North-East,14730000
HP00436,Pune,Independent House,4,5,1,Furnished,1438,0,3,Bungalow,2025,0,North-East,18900000
HP01557,Kolkata,Studio,0,1,0,Semi-Furnished,467,7,10,Mid Rise,1998,27,North-West,4560000
HP02132,Chennai,Apartment,4,4,3,Furnished,2521,5,10,Mid Rise,2014,11,South-West,35090000
HP01481,Bengaluru,Apartment,3,4,1,Unfurnished,1227,2,3,Low Rise,2005,20,South-East,13050000
HP01897,Hyderabad,Apartment,3,4,2,Furnished,1200,7,10,Gated Community,2010,15,North-East,13500000
HP00025,Kolkata,Apartment,3,4,1,Furnished,1442,7,9,Mid Rise,2009,16,South,15000000
HP00041,Hyderabad,Studio,0,1,1,Furnished,374,18,23,High Rise,2007,18,South-West,3810000
HP00563,Kolkata,Apartment,3,4,2,Furnished,1859,3,5,Standalone Building,2023,2,North-West,25480000
HP00771,Hyderabad,Apartment,1,2,1,Semi-Furnished,710,1,5,Standalone Building,2022,3,South,8430000
HP00944,Kolkata,Studio,0,2,0,Semi-Furnished,486,1,12,Mid Rise,1991,34,North,4780000
HP02215,Ahmedabad,Independent House,6,6,3,Semi-Furnished,3969,0,5,Low Rise,2016,9,West,31290000
HP00558,Ahmedabad,Row House,3,3,3,Unfurnished,1119,0,1,Bungalow,2022,3,South,9290000
HP01963,Bengaluru,Apartment,3,3,2,Unfurnished,1060,16,39,High Rise,2008,17,South-West,12010000
HP01785,MMR,Apartment,1,2,1,Semi-Furnished,601,11,12,Gated Community,2007,18,North-East,14830000
HP00676,Bengaluru,Apartment,2,2,1,Semi-Furnished,910,4,6,Gated Community,2009,16,West,10880000
HP00928,Delhi NCR,Apartment,2,2,2,Semi-Furnished,741,23,37,High Rise,2024,1,West,9670000
HP01013,Pune,Apartment,2,2,2,Semi-Furnished,786,4,8,Mid Rise,2025,0,North,10210000
HP01277,Pune,Penthouse,4,4,1,Unfurnished,2451,2,14,High Rise,2017,8,West,43800000
HP00504,Chennai,Independent House,3,4,2,Unfurnished,1112,0,3,Low Rise,2011,14,North-East,12660000
HP02043,Kolkata,Apartment,3,3,2,Semi-Furnished,1157,31,31,High Rise,2015,10,North-East,10870000
HP01988,Hyderabad,Apartment,2,2,1,Furnished,884,28,28,High Rise,2025,0,East,13360000
HP00007,Delhi NCR,Apartment,3,3,2,Furnished,1035,3,27,High Rise,2025,0,West,15530000
HP01829,Delhi NCR,Independent House,2,3,3,Unfurnished,1071,0,2,Bungalow,2018,7,North-West,12720000
HP02164,Hyderabad,Independent House,4,4,2,Semi-Furnished,2153,0,2,Bungalow,2021,4,South-West,25840000
HP01706,Hyderabad,Independent House,3,3,1,Furnished,1167,2,4,Standalone Building,2002,23,East,13000000
HP02184,Kolkata,Apartment,2,3,1,Semi-Furnished,778,0,4,Standalone Building,2010,15,East,8390000
HP00279,Kolkata,Apartment,2,2,1,Semi-Furnished,1138,5,8,Mid Rise,2023,2,South,13160000
HP00171,Ahmedabad,Villa,3,3,1,Semi-Furnished,1351,3,4,Standalone Building,2017,8,North-West,13440000
HP01467,MMR,Independent House,2,2,2,Furnished,765,2,10,Gated Community,2017,8,South-East,20140000
HP00336,Delhi NCR,Apartment,2,2,2,Unfurnished,871,7,9,Mid Rise,2020,5,North-East,12440000
HP00728,Pune,Apartment,2,3,1,Furnished,895,3,3,Standalone Building,2023,2,South-West,12480000
HP01037,Delhi NCR,Apartment,4,4,1,Semi-Furnished,2032,20,34,High Rise,2016,9,West,26730000
HP00762,Chennai,Apartment,2,2,1,Furnished,772,15,27,High Rise,2018,7,South-East,10070000
HP01291,Ahmedabad,Apartment,2,2,1,Unfurnished,1271,6,11,Mid Rise,2018,7,South-West,9740000
HP00274,MMR,Independent House,3,3,2,Unfurnished,1823,0,1,Bungalow,2002,23,North,35290000
HP01427,Ahmedabad,Independent House,4,5,1,Unfurnished,1776,4,5,Low Rise,2014,11,North-East,11850000
HP00897,Pune,Independent House,4,5,2,Unfurnished,2355,1,3,Standalone Building,2018,7,South,23640000
HP00938,Delhi NCR,Independent House,4,5,2,Semi-Furnished,2078,0,1,Bungalow,2021,4,East,27820000
HP00653,Pune,Independent House,4,5,1,Semi-Furnished,2280,9,9,Gated Community,1997,28,West,21380000
HP00649,MMR,Studio,0,2,1,Furnished,451,7,17,High Rise,2025,0,North-West,9130000
HP01030,Bengaluru,Apartment,2,2,1,Unfurnished,1059,11,12,Mid Rise,2008,17,South-East,16720000
HP01757,Bengaluru,Penthouse,5,5,3,Furnished,2721,4,29,High Rise,2018,7,South-West,48370000
HP00874,MMR,Apartment,2,2,3,Unfurnished,955,2,2,Standalone Building,2019,6,North,26160000
HP01855,Delhi NCR,Apartment,1,1,1,Furnished,677,2,4,Standalone Building,2008,17,North-East,7390000
HP00809,Hyderabad,Penthouse,3,3,1,Semi-Furnished,1480,20,21,High Rise,2009,16,West,20590000
HP02354,Delhi NCR,Apartment,4,5,2,Unfurnished,1470,4,5,Standalone Building,2011,14,North-West,18960000
HP01946,Ahmedabad,Apartment,2,3,3,Unfurnished,840,15,15,High Rise,2012,13,East,6260000
HP00651,Ahmedabad,Apartment,2,3,2,Semi-Furnished,1234,9,12,Gated Community,2008,17,South-East,9020000
HP01503,Pune,Apartment,3,4,2,Unfurnished,1391,13,24,High Rise,2005,20,East,15720000
HP02226,Bengaluru,Studio,0,1,1,Semi-Furnished,302,1,3,Standalone Building,2023,2,North-East,4360000
HP01923,Pune,Apartment,2,2,2,Unfurnished,1209,3,11,Mid Rise,2025,0,South-East,16560000
HP00998,Bengaluru,Studio,0,2,0,Semi-Furnished,301,9,9,Mid Rise,2006,19,East,3440000
HP00384,Chennai,Apartment,2,2,1,Unfurnished,736,4,8,Mid Rise,2017,8,South-East,9380000
HP02291,MMR,Apartment,4,4,1,Furnished,2130,1,24,High Rise,2024,1,North,52980000
HP01561,Ahmedabad,Apartment,2,3,1,Unfurnished,1199,8,12,Gated Community,2010,15,East,8120000
HP00951,Pune,Apartment,2,3,2,Semi-Furnished,897,7,24,High Rise,2012,13,North,9760000
HP00846,Kolkata,Penthouse,5,6,2,Furnished,2090,17,19,High Rise,2009,16,South-East,32710000
HP02283,Bengaluru,Apartment,2,3,2,Unfurnished,752,3,14,High Rise,2013,12,North-East,10080000
HP00577,Delhi NCR,Independent House,3,4,2,Semi-Furnished,1065,2,3,Standalone Building,2016,9,North-West,14400000
HP00282,Delhi NCR,Apartment,3,4,2,Unfurnished,1642,1,4,Standalone Building,2022,3,South-East,22930000
HP00960,Chennai,Studio,0,2,1,Semi-Furnished,396,0,4,Standalone Building,2014,11,South-East,4100000
HP01196,Ahmedabad,Row House,4,4,3,Unfurnished,2069,10,12,Gated Community,2005,20,East,17150000
HP01180,Hyderabad,Apartment,4,4,1,Semi-Furnished,2117,29,29,High Rise,2015,10,North,21010000
HP00507,Pune,Independent House,4,5,1,Semi-Furnished,1978,1,3,Low Rise,2008,17,South,26890000
HP00320,Ahmedabad,Villa,6,6,2,Semi-Furnished,2931,2,4,Standalone Building,2008,17,North-East,24360000
HP00398,Kolkata,Apartment,4,5,2,Semi-Furnished,1976,6,8,Mid Rise,2002,23,East,21520000
HP00611,Delhi NCR,Studio,0,1,0,Unfurnished,539,31,33,High Rise,2016,9,South,6490000
HP01731,Kolkata,Apartment,3,3,1,Semi-Furnished,1213,4,11,Gated Community,2015,10,South-West,12440000
HP00806,Ahmedabad,Penthouse,4,5,1,Semi-Furnished,1974,16,16,High Rise,2005,20,South-West,19230000
HP01661,Bengaluru,Apartment,2,3,1,Semi-Furnished,1005,2,12,High Rise,2020,5,East,11890000
HP01232,Hyderabad,Apartment,3,4,2,Semi-Furnished,1197,14,26,High Rise,2016,9,East,12390000
HP00858,Pune,Apartment,3,4,1,Semi-Furnished,1887,1,14,High Rise,1997,28,West,18250000
HP02247,MMR,Apartment,2,3,2,Semi-Furnished,970,1,2,Standalone Building,2014,11,South-East,23090000
HP01391,Delhi NCR,Apartment,4,5,1,Unfurnished,2139,4,5,Standalone Building,2000,25,South-East,23410000
HP02356,Delhi NCR,Apartment,2,3,2,Unfurnished,747,8,10,Mid Rise,2017,8,North-West,8500000
HP01475,Chennai,Studio,0,2,0,Semi-Furnished,381,1,5,Standalone Building,2013,12,North-East,3830000
HP01835,Delhi NCR,Apartment,1,1,1,Unfurnished,584,8,21,High Rise,2015,10,North,5680000
HP00917,Bengaluru,Villa,3,4,2,Semi-Furnished,1004,0,1,Bungalow,2013,12,North-West,17500000
HP00260,Delhi NCR,Studio,0,1,1,Unfurnished,420,0,3,Standalone Building,2003,22,South-East,3810000
HP01334,Ahmedabad,Apartment,2,3,1,Semi-Furnished,923,1,10,Gated Community,2009,16,North-West,6400000
HP02155,Ahmedabad,Apartment,2,2,2,Unfurnished,807,3,16,High Rise,2010,15,North-East,5040000
HP00706,Bengaluru,Villa,5,6,1,Furnished,3548,1,5,Standalone Building,2009,16,South,55020000
HP00211,Pune,Apartment,2,3,2,Semi-Furnished,1121,3,11,Gated Community,2004,21,South-West,12230000
HP00156,Hyderabad,Apartment,2,3,1,Furnished,1165,4,23,High Rise,2020,5,South-East,13110000
HP00368,Pune,Apartment,4,4,1,Furnished,2500,10,14,High Rise,2012,13,North-East,32010000
HP01164,Kolkata,Apartment,2,2,1,Unfurnished,714,10,17,High Rise,2015,10,North,7010000
HP00150,Hyderabad,Apartment,3,3,3,Unfurnished,1690,3,9,Gated Community,2025,0,South,21540000
HP01185,Delhi NCR,Apartment,1,2,1,Unfurnished,510,7,12,Mid Rise,2014,11,North-West,5430000
HP00046,Chennai,Independent House,3,4,3,Unfurnished,1543,0,3,Bungalow,2006,19,South-East,16550000
HP01830,Chennai,Apartment,3,3,1,Furnished,1037,10,12,Mid Rise,2017,8,East,15240000
HP00549,Bengaluru,Studio,0,2,0,Unfurnished,530,9,11,Mid Rise,2015,10,North-West,5560000
HP02051,Chennai,Apartment,1,1,1,Semi-Furnished,782,2,12,Mid Rise,2003,22,South-West,9120000
HP00421,Hyderabad,Penthouse,5,5,1,Unfurnished,4034,2,12,High Rise,2019,6,North-East,61690000
HP00532,Delhi NCR,Apartment,3,3,2,Unfurnished,1256,2,4,Standalone Building,2023,2,North-West,17330000
HP00486,Kolkata,Independent House,4,5,2,Furnished,1793,3,3,Low Rise,2025,0,North,25620000
HP00184,Ahmedabad,Penthouse,5,6,1,Semi-Furnished,2505,5,20,High Rise,2018,7,North-West,25000000
HP01036,Pune,Apartment,4,4,2,Unfurnished,1930,13,39,High Rise,2011,14,South-West,21190000
HP01713,Bengaluru,Apartment,2,3,2,Unfurnished,1066,7,8,Mid Rise,2021,4,North-East,12820000
HP00860,Delhi NCR,Villa,4,5,2,Unfurnished,1452,4,5,Standalone Building,2000,25,South,19670000
HP00983,Chennai,Apartment,2,2,3,Unfurnished,1267,0,4,Low Rise,2012,13,East,15080000
HP02123,Ahmedabad,Penthouse,4,5,3,Unfurnished,1920,12,19,High Rise,2013,12,South-East,17780000
HP00791,MMR,Apartment,4,5,1,Semi-Furnished,2574,4,5,Low Rise,2006,19,West,61470000
HP01799,Delhi NCR,Apartment,4,4,2,Unfurnished,1831,5,7,Gated Community,2009,16,West,22140000
HP02040,Delhi NCR,Villa,3,4,1,Semi-Furnished,1118,2,10,Gated Community,2009,16,North,15570000
HP01672,Pune,Apartment,3,4,1,Unfurnished,1382,17,29,High Rise,2021,4,South-East,17070000
HP01630,Hyderabad,Studio,0,1,0,Semi-Furnished,427,9,15,High Rise,2005,20,North,3560000
HP00609,Bengaluru,Independent House,6,6,1,Unfurnished,4040,0,2,Low Rise,2019,6,South-West,40600000
HP01887,Delhi NCR,Independent House,3,4,1,Semi-Furnished,1888,1,7,Gated Community,2006,19,North-West,27550000
HP01024,Ahmedabad,Apartment,3,4,1,Unfurnished,1005,1,10,Gated Community,2010,15,East,7660000
HP01383,Pune,Villa,3,3,1,Furnished,1791,5,10,Gated Community,2004,21,North,26670000
HP00464,Bengaluru,Apartment,2,3,2,Unfurnished,755,8,9,Mid Rise,2025,0,North,11060000
HP00994,Pune,Studio,0,2,0,Unfurnished,401,4,5,Standalone Building,2006,19,North-West,3840000
HP00426,Bengaluru,Apartment,2,3,2,Unfurnished,1051,3,13,High Rise,2025,0,East,14570000
HP00350,Pune,Penthouse,3,4,3,Unfurnished,1460,2,17,High Rise,2010,15,East,24130000
HP01979,Pune,Apartment,3,3,1,Unfurnished,1299,2,2,Standalone Building,2018,7,North-West,15200000
HP00145,Ahmedabad,Apartment,1,1,3,Semi-Furnished,708,10,10,Mid Rise,2018,7,South-West,5230000
HP01681,Pune,Penthouse,5,6,2,Unfurnished,2002,8,12,High Rise,2024,1,East,32510000
HP01985,Pune,Penthouse,3,4,2,Unfurnished,1164,2,18,High Rise,2012,13,North-West,20410000
HP00639,Hyderabad,Row House,2,2,1,Unfurnished,984,6,6,Gated Community,2023,2,South-East,15320000
HP00850,Bengaluru,Apartment,3,4,2,Unfurnished,1443,2,20,High Rise,2025,0,South-West,18450000
HP00931,MMR,Apartment,2,2,2,Semi-Furnished,799,0,2,Standalone Building,2010,15,North-East,16070000
HP01594,MMR,Studio,0,2,1,Unfurnished,315,0,4,Standalone Building,2025,0,North-East,7390000
HP00632,Kolkata,Studio,0,1,0,Furnished,442,8,8,Mid Rise,2015,10,North-West,3860000
HP02150,Bengaluru,Apartment,2,2,2,Unfurnished,1269,2,2,Standalone Building,2025,0,West,17290000
HP00236,Ahmedabad,Row House,3,4,2,Unfurnished,1736,0,4,Standalone Building,2018,7,West,12520000
HP01880,MMR,Independent House,3,3,1,Semi-Furnished,1578,0,3,Bungalow,2004,21,South-West,34130000
HP01871,Ahmedabad,Row House,4,4,2,Unfurnished,2198,1,3,Low Rise,2010,15,North-West,15640000
HP01158,Hyderabad,Studio,0,1,1,Unfurnished,426,14,16,High Rise,2020,5,North-West,4250000
HP01620,MMR,Penthouse,4,5,2,Semi-Furnished,2457,3,38,High Rise,1994,31,South-West,73660000
HP00492,MMR,Villa,6,6,2,Semi-Furnished,2858,3,10,Gated Community,2025,0,North,70180000
HP02317,Chennai,Apartment,1,2,1,Unfurnished,569,6,7,Mid Rise,2009,16,South,7140000
HP00488,Hyderabad,Independent House,4,5,1,Unfurnished,2256,0,3,Bungalow,2005,20,North-West,27380000
HP01980,Bengaluru,Apartment,1,1,2,Semi-Furnished,531,9,9,Gated Community,2013,12,North,6770000
HP00633,Delhi NCR,Apartment,3,3,1,Unfurnished,1813,9,10,Gated Community,2015,10,South,27520000
HP00001,Pune,Apartment,4,4,1,Furnished,1811,1,11,Gated Community,2018,7,South-East,27180000
HP00658,Delhi NCR,Independent House,3,4,1,Unfurnished,1233,0,1,Bungalow,2011,14,West,14750000
HP02260,Delhi NCR,Apartment,4,5,1,Furnished,1477,4,12,Gated Community,2006,19,South,16910000
HP01540,Delhi NCR,Apartment,1,2,2,Semi-Furnished,463,19,24,High Rise,2003,22,West,5670000
HP00982,Bengaluru,Villa,4,4,1,Unfurnished,1903,0,1,Bungalow,2009,16,South,23490000
HP01827,Ahmedabad,Apartment,1,1,1,Unfurnished,785,1,9,Gated Community,2017,8,North,6020000
HP00482,Delhi NCR,Apartment,3,3,1,Unfurnished,1459,1,9,Mid Rise,2005,20,West,16880000
HP01319,Kolkata,Row House,4,5,2,Unfurnished,2176,0,3,Bungalow,2013,12,East,28120000
HP02249,Delhi NCR,Apartment,3,3,3,Furnished,1399,9,11,Gated Community,2025,0,South-East,19180000
HP00375,Pune,Penthouse,4,5,2,Unfurnished,2338,8,29,High Rise,2025,0,South,33080000
HP00598,MMR,Apartment,2,3,1,Semi-Furnished,1141,4,7,Mid Rise,1998,27,North,21840000
HP00258,MMR,Apartment,2,3,2,Semi-Furnished,851,5,5,Standalone Building,2019,6,West,19920000
HP00319,Ahmedabad,Villa,3,3,2,Semi-Furnished,1050,3,8,Gated Community,2018,7,South-West,8840000
HP02068,Delhi NCR,Apartment,2,2,2,Unfurnished,1072,8,8,Mid Rise,2019,6,South-East,12880000
HP00415,Chennai,Villa,5,6,2,Furnished,3123,0,2,Bungalow,1995,30,South,38160000
HP01677,Delhi NCR,Apartment,1,2,2,Furnished,504,0,3,Standalone Building,2022,3,North-East,7380000
HP01260,Kolkata,Studio,0,2,1,Semi-Furnished,526,1,4,Standalone Building,2018,7,North,6870000
HP01640,Hyderabad,Apartment,2,3,1,Semi-Furnished,936,7,13,High Rise,2008,17,North,10460000
HP01053,Kolkata,Apartment,2,2,2,Unfurnished,1167,7,8,Mid Rise,2016,9,South-West,11500000
HP01331,Ahmedabad,Apartment,1,2,2,Semi-Furnished,467,11,12,Mid Rise,2025,0,South-East,3650000
HP00586,Chennai,Penthouse,3,4,1,Semi-Furnished,1783,2,15,High Rise,2018,7,North-East,30610000
HP02021,Hyderabad,Villa,3,4,1,Semi-Furnished,1771,0,3,Bungalow,2018,7,South-West,24280000
HP00624,Hyderabad,Apartment,4,4,2,Unfurnished,2349,1,7,Mid Rise,2024,1,West,27290000
HP02142,Kolkata,Villa,3,3,2,Semi-Furnished,1491,3,6,Gated Community,2021,4,South-West,18610000
HP02213,Hyderabad,Apartment,3,4,1,Furnished,1600,2,7,Mid Rise,2002,23,South-West,16840000
HP01395,Pune,Apartment,3,4,1,Semi-Furnished,1294,20,29,High Rise,2011,14,South,18750000
